"","Hugo_Symbol","Entrez_Gene_Id"
"6553","SLC9A5",6553
"10479","SLC9A6",10479
"84679","SLC9A7",84679
"23315","SLC9A8",23315
"285195","SLC9A9",285195
"6579","SLCO1A2",6579
"10599","SLCO1B1",10599
"28234","SLCO1B3",28234
"53919","SLCO1C1",53919
"6578","SLCO2A1",6578
"11309","SLCO2B1",11309
"28232","SLCO3A1",28232
"28231","SLCO4A1",28231
"353189","SLCO4C1",353189
"81796","SLCO5A1",81796
"133482","SLCO6A1",133482
"643036","SLED1",643036
"91607","SLFN11",91607
"342615","SLFN12L",342615
"55106","SLFN12",55106
"146857","SLFN13",146857
"342618","SLFN14",342618
"162394","SLFN5",162394
"200172","SLFNL1",200172
"6585","SLIT1",6585
"9353","SLIT2",9353
"6586","SLIT3",6586
"114798","SLITRK1",114798
"84631","SLITRK2",84631
"22865","SLITRK3",22865
"139065","SLITRK4",139065
"26050","SLITRK5",26050
"84189","SLITRK6",84189
"9748","SLK",9748
"7871","SLMAP",7871
"10650","SLMO1",10650
"51012","SLMO2",51012
"6588","SLN",6588
"6590","SLPI",6590
"79811","SLTM",79811
"10569","SLU7",10569
"57152","SLURP1",57152
"4086","SMAD1",4086
"4087","SMAD2",4087
"4088","SMAD3",4088
"4089","SMAD4",4089
"9597","SMAD5OS",9597
"4090","SMAD5",4090
"4091","SMAD6",4091
"4092","SMAD7",4092
"4093","SMAD9",4093
"57228","SMAGP",57228
"60682","SMAP1",60682
"64744","SMAP2",64744
"6594","SMARCA1",6594
"6595","SMARCA2",6595
"6597","SMARCA4",6597
"8467","SMARCA5",8467
"56916","SMARCAD1",56916
"50485","SMARCAL1",50485
"6598","SMARCB1",6598
"6599","SMARCC1",6599
"6601","SMARCC2",6601
"6602","SMARCD1",6602
"6603","SMARCD2",6603
"6604","SMARCD3",6604
"6605","SMARCE1",6605
"8243","SMC1A",8243
"27127","SMC1B",27127
"10592","SMC2",10592
"9126","SMC3",9126
"10051","SMC4",10051
"23137","SMC5",23137
"79677","SMC6",79677
"23347","SMCHD1",23347
"4184","SMCP",4184
"140771","SMCR5",140771
"54471","SMCR7L",54471
"125170","SMCR7",125170
"140775","SMCR8",140775
"55671","SMEK1",55671
"57223","SMEK2",57223
"139420","SMEK3P",139420
"23049","SMG1",23049
"23381","SMG5",23381
"23293","SMG6",23293
"9887","SMG7",9887
"6606","SMN1",6606
"6607","SMN2",6607
"10285","SMNDC1",10285
"64093","SMOC1",64093
"64094","SMOC2",64094
"54498","SMOX",54498
"6608","SMO",6608
"6609","SMPD1",6609
"6610","SMPD2",6610
"55512","SMPD3",55512
"55627","SMPD4",55627
"10924","SMPDL3A",10924
"27293","SMPDL3B",27293
"23676","SMPX",23676
"26952","SMR3A",26952
"10879","SMR3B",10879
"6611","SMS",6611
"219537","SMTNL1",219537
"342527","SMTNL2",342527
"6525","SMTN",6525
"55234","SMU1",55234
"23583","SMUG1",23583
"57154","SMURF1",57154
"64750","SMURF2",64750
"150572","SMYD1",150572
"56950","SMYD2",56950
"64754","SMYD3",64754
"114826","SMYD4",114826
"10322","SMYD5",10322
"6615","SNAI1",6615
"6591","SNAI2",6591
"333929","SNAI3",333929
"8773","SNAP23",8773
"6616","SNAP25",6616
"9342","SNAP29",9342
"116841","SNAP47",116841
"9892","SNAP91",9892
"6617","SNAPC1",6617
"6618","SNAPC2",6618
"6619","SNAPC3",6619
"6621","SNAPC4",6621
"10302","SNAPC5",10302
"23557","SNAPIN",23557
"100169959","SNAR-A13",100169959
"100126799","SNAR-A2",100126799
"100169951","SNAR-A3",100169951
"100169956","SNAR-A4",100169956
"100170217","SNAR-B2",100170217
"100170218","SNAR-C2",100170218
"100170226","SNAR-C3",100170226
"100170219","SNAR-C4",100170219
"100170227","SNAR-D",100170227
"100170220","SNAR-E",100170220
"100126781","SNAR-F",100126781
"100126780","SNAR-G1",100126780
"100170228","SNAR-G2",100170228
"100170221","SNAR-H",100170221
"100170222","SNAR-I",100170222
"9627","SNCAIP",9627
"6622","SNCA",6622
"6620","SNCB",6620
"6623","SNCG",6623
"27044","SND1",27044
"25992","SNED1",25992
"11267","SNF8",11267
"283596","SNHG10",283596
"128439","SNHG11",128439
"85028","SNHG12",85028
"23642","SNHG1",23642
"751867","SNHG3-RCC1",751867
"8420","SNHG3",8420
"724102","SNHG4",724102
"387066","SNHG5",387066
"641638","SNHG6",641638
"84973","SNHG7",84973
"100093630","SNHG8",100093630
"735301","SNHG9",735301
"79753","SNIP1",79753
"8303","SNN",8303
"574042","SNORA10",574042
"100124539","SNORA11B",100124539
"100124540","SNORA11C",100124540
"100124541","SNORA11D",100124541
"100124542","SNORA11E",100124542
"677799","SNORA11",677799
"677800","SNORA12",677800
"654322","SNORA13",654322
"677801","SNORA14A",677801
"677802","SNORA14B",677802
"677803","SNORA15",677803
"692073","SNORA16A",692073
"692157","SNORA16B",692157
"677805","SNORA18",677805
"641451","SNORA19",641451
"677792","SNORA1",677792
"677806","SNORA20",677806
"619505","SNORA21",619505
"677807","SNORA22",677807
"677808","SNORA23",677808
"677809","SNORA24",677809
"684959","SNORA25",684959
"677810","SNORA26",677810
"619499","SNORA27",619499
"677811","SNORA28",677811
"677812","SNORA29",677812
"677793","SNORA2A",677793
"677794","SNORA2B",677794
"677813","SNORA30",677813
"677814","SNORA31",677814
"692063","SNORA32",692063
"677815","SNORA34",677815
"677816","SNORA35",677816
"677817","SNORA36A",677817
"677818","SNORA36B",677818
"100124535","SNORA36C",100124535
"677819","SNORA37",677819
"100124536","SNORA38B",100124536
"677820","SNORA38",677820
"677821","SNORA39",677821
"619562","SNORA3",619562
"677822","SNORA40",677822
"619569","SNORA41",619569
"677823","SNORA42",677823
"677825","SNORA44",677825
"677826","SNORA45",677826
"677827","SNORA46",677827
"677828","SNORA47",677828
"652965","SNORA48",652965
"677829","SNORA49",677829
"619568","SNORA4",619568
"677830","SNORA50",677830
"677831","SNORA51",677831
"619565","SNORA52",619565
"677832","SNORA53",677832
"677833","SNORA54",677833
"677834","SNORA55",677834
"677835","SNORA56",677835
"692158","SNORA57",692158
"677836","SNORA58",677836
"677882","SNORA59B",677882
"654319","SNORA5A",654319
"677795","SNORA5B",677795
"677796","SNORA5C",677796
"677838","SNORA61",677838
"6044","SNORA62",6044
"6043","SNORA63",6043
"26784","SNORA64",26784
"26783","SNORA65",26783
"26782","SNORA66",26782
"26781","SNORA67",26781
"26780","SNORA68",26780
"26779","SNORA69",26779
"574040","SNORA6",574040
"100124537","SNORA70B",100124537
"100124538","SNORA70C",100124538
"26778","SNORA70",26778
"26777","SNORA71A",26777
"26776","SNORA71B",26776
"677839","SNORA71C",677839
"677840","SNORA71D",677840
"26775","SNORA72",26775
"26821","SNORA74A",26821
"677841","SNORA74B",677841
"654321","SNORA75",654321
"677842","SNORA76",677842
"677843","SNORA77",677843
"677844","SNORA78",677844
"677845","SNORA79",677845
"677797","SNORA7B",677797
"677846","SNORA80",677846
"677847","SNORA81",677847
"100124534","SNORA84",100124534
"654320","SNORA8",654320
"677798","SNORA9",677798
"26771","SNORD102",26771
"692234","SNORD103A",692234
"692227","SNORD104",692227
"100113382","SNORD105B",100113382
"692229","SNORD105",692229
"338429","SNORD109B",338429
"652966","SNORD10",652966
"692213","SNORD110",692213
"100113402","SNORD111B",100113402
"692214","SNORD111",692214
"767561","SNORD113-1",767561
"767562","SNORD113-2",767562
"767564","SNORD113-4",767564
"767565","SNORD113-5",767565
"767566","SNORD113-6",767566
"767567","SNORD113-7",767567
"767569","SNORD113-9",767569
"767588","SNORD114-10",767588
"767589","SNORD114-11",767589
"767590","SNORD114-12",767590
"767591","SNORD114-13",767591
"767592","SNORD114-14",767592
"767593","SNORD114-15",767593
"767594","SNORD114-16",767594
"767595","SNORD114-17",767595
"767596","SNORD114-18",767596
"767597","SNORD114-19",767597
"767577","SNORD114-1",767577
"767598","SNORD114-20",767598
"767599","SNORD114-21",767599
"767600","SNORD114-22",767600
"767603","SNORD114-23",767603
"767604","SNORD114-24",767604
"767605","SNORD114-25",767605
"767606","SNORD114-26",767606
"767608","SNORD114-27",767608
"767609","SNORD114-28",767609
"767610","SNORD114-29",767610
"767578","SNORD114-2",767578
"767611","SNORD114-30",767611
"767612","SNORD114-31",767612
"767579","SNORD114-3",767579
"767580","SNORD114-4",767580
"767581","SNORD114-5",767581
"767582","SNORD114-6",767582
"767583","SNORD114-7",767583
"767584","SNORD114-8",767584
"767585","SNORD114-9",767585
"100033447","SNORD115-10",100033447
"100033448","SNORD115-11",100033448
"100033450","SNORD115-13",100033450
"100033451","SNORD115-14",100033451
"100033454","SNORD115-16",100033454
"100033455","SNORD115-17",100033455
"338433","SNORD115-1",338433
"100033460","SNORD115-20",100033460
"100033799","SNORD115-22",100033799
"100033801","SNORD115-25",100033801
"100033802","SNORD115-26",100033802
"100033437","SNORD115-2",100033437
"100033804","SNORD115-30",100033804
"100033805","SNORD115-31",100033805
"100033806","SNORD115-32",100033806
"100033807","SNORD115-33",100033807
"100033809","SNORD115-35",100033809
"100033811","SNORD115-37",100033811
"100033812","SNORD115-38",100033812
"100033813","SNORD115-39",100033813
"100033440","SNORD115-3",100033440
"100033814","SNORD115-40",100033814
"100033815","SNORD115-41",100033815
"100033818","SNORD115-44",100033818
"100033822","SNORD115-48",100033822
"100033441","SNORD115-4",100033441
"100033442","SNORD115-5",100033442
"100033443","SNORD115-6",100033443
"100033444","SNORD115-7",100033444
"100033445","SNORD115-8",100033445
"100033446","SNORD115-9",100033446
"100033422","SNORD116-10",100033422
"100033423","SNORD116-11",100033423
"100033424","SNORD116-12",100033424
"100033425","SNORD116-13",100033425
"100033426","SNORD116-14",100033426
"100033427","SNORD116-15",100033427
"100033428","SNORD116-16",100033428
"100033430","SNORD116-18",100033430
"727708","SNORD116-19",727708
"100033413","SNORD116-1",100033413
"100033431","SNORD116-20",100033431
"100033433","SNORD116-22",100033433
"100033434","SNORD116-23",100033434
"100033435","SNORD116-24",100033435
"100033436","SNORD116-25",100033436
"100033438","SNORD116-26",100033438
"100033439","SNORD116-27",100033439
"100033820","SNORD116-28",100033820
"100033821","SNORD116-29",100033821
"100033414","SNORD116-2",100033414
"100033415","SNORD116-3",100033415
"100033416","SNORD116-4",100033416
"100033417","SNORD116-5",100033417
"100033420","SNORD116-8",100033420
"692233","SNORD117",692233
"100113378","SNORD119",100113378
"100113392","SNORD11B",100113392
"692058","SNORD11",692058
"100113379","SNORD121A",100113379
"100113385","SNORD121B",100113385
"100113384","SNORD123",100113384
"100113390","SNORD124",100113390
"100113380","SNORD125",100113380
"100113391","SNORD126",100113391
"100113389","SNORD127",100113389
"100113393","SNORD12B",100113393
"26765","SNORD12C",26765
"692057","SNORD12",692057
"6079","SNORD15A",6079
"114599","SNORD15B",114599
"595097","SNORD16",595097
"692086","SNORD17",692086
"595098","SNORD18A",595098
"595099","SNORD18B",595099
"595100","SNORD18C",595100
"100113381","SNORD19B",100113381
"692089","SNORD19",692089
"677848","SNORD1A",677848
"677849","SNORD1B",677849
"677850","SNORD1C",677850
"6082","SNORD20",6082
"6083","SNORD21",6083
"9304","SNORD22",9304
"692091","SNORD23",692091
"26820","SNORD24",26820
"9303","SNORD25",9303
"9302","SNORD26",9302
"9301","SNORD27",9301
"9300","SNORD28",9300
"9297","SNORD29",9297
"619567","SNORD2",619567
"9299","SNORD30",9299
"9298","SNORD31",9298
"26819","SNORD32A",26819
"692092","SNORD32B",692092
"26818","SNORD33",26818
"26817","SNORD34",26817
"26816","SNORD35A",26816
"84546","SNORD35B",84546
"26815","SNORD36A",26815
"26814","SNORD36B",26814
"26813","SNORD36C",26813
"26812","SNORD37",26812
"94162","SNORD38A",94162
"94163","SNORD38B",94163
"26810","SNORD41",26810
"26809","SNORD42A",26809
"26808","SNORD42B",26808
"26807","SNORD43",26807
"26806","SNORD44",26806
"26805","SNORD45A",26805
"26804","SNORD45B",26804
"692085","SNORD45C",692085
"94161","SNORD46",94161
"26802","SNORD47",26802
"26801","SNORD48",26801
"26800","SNORD49A",26800
"692087","SNORD49B",692087
"26773","SNORD4A",26773
"26772","SNORD4B",26772
"26799","SNORD50A",26799
"692088","SNORD50B",692088
"26798","SNORD51",26798
"26797","SNORD52",26797
"26796","SNORD53",26796
"26795","SNORD54",26795
"26811","SNORD55",26811
"319139","SNORD56B",319139
"26793","SNORD56",26793
"26792","SNORD57",26792
"26791","SNORD58A",26791
"100124516","SNORD58C",100124516
"26789","SNORD59A",26789
"692090","SNORD59B",692090
"692072","SNORD5",692072
"26788","SNORD60",26788
"26787","SNORD61",26787
"26786","SNORD62A",26786
"26785","SNORD63",26785
"692106","SNORD65",692106
"692107","SNORD66",692107
"692108","SNORD67",692108
"606500","SNORD68",606500
"692109","SNORD69",692109
"692075","SNORD6",692075
"692110","SNORD70",692110
"692111","SNORD71",692111
"619564","SNORD72",619564
"8944","SNORD73A",8944
"619498","SNORD74",619498
"692195","SNORD75",692195
"692196","SNORD76",692196
"692197","SNORD77",692197
"692198","SNORD78",692198
"26770","SNORD79",26770
"692076","SNORD7",692076
"26774","SNORD80",26774
"26769","SNORD81",26769
"25826","SNORD82",25826
"692199","SNORD84",692199
"692200","SNORD85",692200
"692201","SNORD86",692201
"641648","SNORD87",641648
"692202","SNORD88A",692202
"692203","SNORD88B",692203
"692204","SNORD88C",692204
"692205","SNORD89",692205
"319103","SNORD8",319103
"692206","SNORD90",692206
"692207","SNORD91A",692207
"692208","SNORD91B",692208
"692209","SNORD92",692209
"692210","SNORD93",692210
"692225","SNORD94",692225
"619570","SNORD95",619570
"619571","SNORD96A",619571
"692226","SNORD96B",692226
"692223","SNORD97",692223
"692211","SNORD98",692211
"692212","SNORD99",692212
"692053","SNORD9",692053
"9751","SNPH",9751
"54861","SNRK",54861
"23020","SNRNP200",23020
"79622","SNRNP25",79622
"11017","SNRNP27",11017
"11066","SNRNP35",11066
"9410","SNRNP40",9410
"154007","SNRNP48",154007
"6625","SNRNP70",6625
"6627","SNRPA1",6627
"6626","SNRPA",6626
"6629","SNRPB2",6629
"6628","SNRPB",6628
"6631","SNRPC",6631
"6632","SNRPD1",6632
"6633","SNRPD2",6633
"6634","SNRPD3",6634
"6635","SNRPE",6635
"6636","SNRPF",6636
"6637","SNRPG",6637
"6638","SNRPN",6638
"6640","SNTA1",6640
"6641","SNTB1",6641
"6645","SNTB2",6645
"54212","SNTG1",54212
"54221","SNTG2",54221
"132203","SNTN",132203
"10073","SNUPN",10073
"8926","SNURF",8926
"22938","SNW1",22938
"29887","SNX10",29887
"29916","SNX11",29916
"29934","SNX12",29934
"23161","SNX13",23161
"57231","SNX14",57231
"29907","SNX15",29907
"64089","SNX16",64089
"9784","SNX17",9784
"112574","SNX18",112574
"399979","SNX19",399979
"6642","SNX1",6642
"124460","SNX20",124460
"90203","SNX21",90203
"79856","SNX22",79856
"28966","SNX24",28966
"83891","SNX25",83891
"81609","SNX27",81609
"92017","SNX29",92017
"6643","SNX2",6643
"401548","SNX30",401548
"169166","SNX31",169166
"254122","SNX32",254122
"257364","SNX33",257364
"8724","SNX3",8724
"8723","SNX4",8723
"27131","SNX5",27131
"58533","SNX6",58533
"51375","SNX7",51375
"29886","SNX8",29886
"51429","SNX9",51429
"6646","SOAT1",6646
"8435","SOAT2",8435
"55084","SOBP",55084
"8651","SOCS1",8651
"8835","SOCS2",8835
"9021","SOCS3",9021
"122809","SOCS4",122809
"9655","SOCS5",9655
"9306","SOCS6",9306
"30837","SOCS7",30837
"6647","SOD1",6647
"6648","SOD2",6648
"6649","SOD3",6649
"402381","SOHLH1",402381
"54937","SOHLH2",54937
"6650","SOLH",6650
"6651","SON",6651
"10580","SORBS1",10580
"8470","SORBS2",8470
"10174","SORBS3",10174
"114815","SORCS1",114815
"57537","SORCS2",57537
"22986","SORCS3",22986
"6652","SORD",6652
"6653","SORL1",6653
"6272","SORT1",6272
"6654","SOS1",6654
"6655","SOS2",6655
"25928","SOSTDC1",25928
"50964","SOST",50964
"6663","SOX10",6663
"6664","SOX11",6664
"6666","SOX12",6666
"9580","SOX13",9580
"8403","SOX14",8403
"6665","SOX15",6665
"64321","SOX17",64321
"54345","SOX18",54345
"6656","SOX1",6656
"11166","SOX21",11166
"347689","SOX2OT",347689
"6657","SOX2",6657
"11063","SOX30",11063
"6658","SOX3",6658
"6659","SOX4",6659
"6660","SOX5",6660
"55553","SOX6",55553
"83595","SOX7",83595
"30812","SOX8",30812
"6662","SOX9",6662
"6672","SP100",6672
"3431","SP110",3431
"93349","SP140L",93349
"11262","SP140",11262
"6667","SP1",6667
"6668","SP2",6668
"6670","SP3",6670
"6671","SP4",6671
"389058","SP5",389058
"80320","SP6",80320
"121340","SP7",121340
"221833","SP8",221833
"100131390","SP9",100131390
"53340","SPA17",53340
"81833","SPACA1",81833
"124912","SPACA3",124912
"171169","SPACA4",171169
"389852","SPACA5",389852
"653423","SPAG11A",653423
"10407","SPAG11B",10407
"79582","SPAG16",79582
"200162","SPAG17",200162
"6674","SPAG1",6674
"6676","SPAG4",6676
"10615","SPAG5",10615
"9576","SPAG6",9576
"9552","SPAG7",9552
"26206","SPAG8",26206
"9043","SPAG9",9043
"6677","SPAM1",6677
"728712","SPANXA2",728712
"100133171","SPANXB2",100133171
"64663","SPANXC",64663
"171489","SPANXE",171489
"494118","SPANXN1",494118
"494119","SPANXN2",494119
"139067","SPANXN3",139067
"441525","SPANXN4",441525
"494197","SPANXN5",494197
"8404","SPARCL1",8404
"6678","SPARC",6678
"6683","SPAST",6683
"353324","SPATA12",353324
"221178","SPATA13",221178
"83893","SPATA16",83893
"128153","SPATA17",128153
"132671","SPATA18",132671
"219938","SPATA19",219938
"64173","SPATA1",64173
"64847","SPATA20",64847
"374955","SPATA21",374955
"84690","SPATA22",84690
"202051","SPATA24",202051
"124044","SPATA2L",124044
"9825","SPATA2",9825
"130560","SPATA3",130560
"132851","SPATA4",132851
"79029","SPATA5L1",79029
"166378","SPATA5",166378
"54558","SPATA6",54558
"55812","SPATA7",55812
"145946","SPATA8",145946
"83890","SPATA9",83890
"375686","SPATC1",375686
"221409","SPATS1",221409
"26010","SPATS2L",26010
"65244","SPATS2",65244
"147841","SPC24",147841
"57405","SPC25",57405
"28972","SPCS1",28972
"9789","SPCS2",9789
"60559","SPCS3",60559
"25803","SPDEF",25803
"245711","SPDYA",245711
"387778","SPDYC",387778
"285955","SPDYE1",285955
"441273","SPDYE2",441273
"441272","SPDYE3",441272
"388333","SPDYE4",388333
"442590","SPDYE5",442590
"729597","SPDYE6",729597
"441251","SPDYE7P",441251
"389517","SPDYE8P",389517
"25876","SPEF1",25876
"79925","SPEF2",79925
"10290","SPEG",10290
"374768","SPEM1",374768
"23013","SPEN",23013
"220082","SPERT",220082
"246777","SPESP1",246777
"80208","SPG11",80208
"23111","SPG20",23111
"51324","SPG21",51324
"6687","SPG7",6687
"10638","SPHAR",10638
"8877","SPHK1",8877
"56848","SPHK2",56848
"80309","SPHKAP",80309
"6688","SPI1",6688
"6689","SPIB",6689
"121599","SPIC",121599
"10927","SPIN1",10927
"54466","SPIN2A",54466
"474343","SPIN2B",474343
"169981","SPIN3",169981
"139886","SPIN4",139886
"153218","SPINK13",153218
"408187","SPINK14",408187
"6690","SPINK1",6690
"6691","SPINK2",6691
"27290","SPINK4",27290
"11005","SPINK5",11005
"404203","SPINK6",404203
"84651","SPINK7",84651
"646424","SPINK8",646424
"643394","SPINK9",643394
"57119","SPINLW1",57119
"6692","SPINT1",6692
"10653","SPINT2",10653
"10816","SPINT3",10816
"391253","SPINT4",391253
"56907","SPIRE1",56907
"84501","SPIRE2",84501
"83985","SPNS1",83985
"124976","SPNS2",124976
"201305","SPNS3",201305
"6693","SPN",6693
"23626","SPO11",23626
"90853","SPOCD1",90853
"6695","SPOCK1",6695
"9806","SPOCK2",9806
"50859","SPOCK3",50859
"10418","SPON1",10418
"10417","SPON2",10417
"339745","SPOPL",339745
"8405","SPOP",8405
"6696","SPP1",6696
"6694","SPP2",6694
"84888","SPPL2A",84888
"56928","SPPL2B",56928
"121665","SPPL3",121665
"161742","SPRED1",161742
"200734","SPRED2",200734
"399473","SPRED3",399473
"503542","SPRN",503542
"6698","SPRR1A",6698
"6699","SPRR1B",6699
"6700","SPRR2A",6700
"6701","SPRR2B",6701
"6702","SPRR2C",6702
"6703","SPRR2D",6703
"6704","SPRR2E",6704
"6705","SPRR2F",6705
"6706","SPRR2G",6706
"6707","SPRR3",6707
"163778","SPRR4",163778
"10252","SPRY1",10252
"10253","SPRY2",10253
"10251","SPRY3",10251
"81848","SPRY4",81848
"84926","SPRYD3",84926
"283377","SPRYD4",283377
"84767","SPRYD5",84767
"6697","SPR",6697
"80176","SPSB1",80176
"84727","SPSB2",84727
"90864","SPSB3",90864
"92369","SPSB4",92369
"6708","SPTA1",6708
"6709","SPTAN1",6709
"6711","SPTBN1",6711
"6712","SPTBN2",6712
"57731","SPTBN4",57731
"51332","SPTBN5",51332
"6710","SPTB",6710
"10558","SPTLC1",10558
"9517","SPTLC2",9517
"55304","SPTLC3",55304
"144108","SPTY2D1",144108
"84654","SPZ1",84654
"6713","SQLE",6713
"58472","SQRDL",58472
"8878","SQSTM1",8878
"23350","SR140",23350
"10011","SRA1",10011
"55133","SRBD1",55133
"10847","SRCAP",10847
"80725","SRCIN1",80725
"136853","SRCRB4D",136853
"6714","SRC",6714
"6715","SRD5A1",6715
"6716","SRD5A2",6716
"79644","SRD5A3",79644
"6720","SREBF1",6720
"6721","SREBF2",6721
"153443","SRFBP1",153443
"6722","SRF",6722
"57522","SRGAP1",57522
"23380","SRGAP2",23380
"9901","SRGAP3",9901
"5552","SRGN",5552
"6717","SRI",6717
"6345","SRL",6345
"6725","SRMS",6725
"6723","SRM",6723
"6727","SRP14",6727
"6728","SRP19",6728
"6729","SRP54",6729
"6730","SRP68",6730
"6731","SRP72",6731
"6726","SRP9",6726
"6732","SRPK1",6732
"6733","SRPK2",6733
"26576","SRPK3",26576
"58477","SRPRB",58477
"6734","SRPR",6734
"27286","SRPX2",27286
"8406","SRPX",8406
"402055","SRRD",402055
"10250","SRRM1",10250
"23524","SRRM2",23524
"222183","SRRM3",222183
"84530","SRRM4",84530
"100170229","SRRM5",100170229
"51593","SRRT",51593
"63826","SRR",63826
"140809","SRXN1",140809
"6736","SRY",6736
"26039","SS18L1",26039
"51188","SS18L2",51188
"6760","SS18",6760
"6742","SSBP1",6742
"23635","SSBP2",23635
"23648","SSBP3",23648
"170463","SSBP4",170463
"6741","SSB",6741
"284297","SSC5D",284297
"6744","SSFA2",6744
"54434","SSH1",54434
"85464","SSH2",85464
"54961","SSH3",54961
"8636","SSNA1",8636
"8082","SSPN",8082
"23145","SSPO",23145
"6745","SSR1",6745
"6746","SSR2",6746
"6747","SSR3",6747
"6748","SSR4",6748
"6749","SSRP1",6749
"10534","SSSCA1",10534
"6751","SSTR1",6751
"6752","SSTR2",6752
"6753","SSTR3",6753
"6754","SSTR4",6754
"6755","SSTR5",6755
"6750","SST",6750
"29101","SSU72",29101
"6756","SSX1",6756
"117178","SSX2IP",117178
"6757","SSX2",6757
"10214","SSX3",10214
"6759","SSX4",6759
"6758","SSX5",6758
"280657","SSX6",280657
